"row_id","jd_mid","bmag","plate_id","filename_preview"
"1","2435936.60672","11.2042","9421","GS00876_pre.jpg"
"2","2435952.56858","11.0516","9473","GS00930_pre.jpg"
"3","2435952.56858","10.9862","9473","GS00930_pre.jpg"
"4","2435952.58174","11.046","9474","GS00931_pre.jpg"
"5","2435936.60672","11.1585","9421","GS00876_pre.jpg"
"6","2435952.59559","10.9214","9475","GS00932_pre.jpg"
"7","2435952.59559","11.0182","9475","GS00932_pre.jpg"
"8","2435952.58174","11.0906","9474","GS00931_pre.jpg"
"9","2435979.49105","10.848","9528","GS00987_pre.jpg"
"10","2435979.50196","10.8263","9529","GS00988_pre.jpg"
"11","2435979.49105","10.8734","9528","GS00987_pre.jpg"
"12","2435979.50196","10.8276","9529","GS00988_pre.jpg"
"13","2435984.51584","11.0208","9542","GS01001_pre.jpg"
"14","2435984.51584","10.9877","9542","GS01001_pre.jpg"
"15","2435985.46255","11.5505","9545","GS01004_pre.jpg"
"16","2435985.46255","11.59","9545","GS01004_pre.jpg"
"17","2435985.4764","11.5913","9546","GS01005_pre.jpg"
"18","2435985.4764","11.6408","9546","GS01005_pre.jpg"
"19","2435985.48748","12.2041","9547","GS01006_pre.jpg"
"20","2435985.48748","11.7228","9547","GS01006_pre.jpg"
"21","2435985.49926","11.513","9548","GS01007_pre.jpg"
"22","2435985.49926","11.5065","9548","GS01007_pre.jpg"
"23","2435985.51103","11.5838","9549","GS01008_pre.jpg"
"24","2435985.51103","11.5439","9549","GS01008_pre.jpg"
"25","2435989.50547","10.8567","9553","GS01012_pre.jpg"
"26","2435989.50547","10.8538","9553","GS01012_pre.jpg"
"27","2435990.48699","11.0751","9557","GS01016_pre.jpg"
"28","2435990.48699","11.1186","9557","GS01016_pre.jpg"
"29","2435990.49946","11.0462","9558","GS01017_pre.jpg"
"30","2435990.49946","10.9741","9558","GS01017_pre.jpg"
"31","2436133.28629","11.4967","9637","GS01133_pre.jpg"
"32","2436133.28629","11.5241","9637","GS01133_pre.jpg"
"33","2436133.30049","11.5311","9638","GS01134_pre.jpg"
"34","2436133.30049","11.5218","9638","GS01134_pre.jpg"
"35","2436136.24387","11.1298","9640","GS01136_pre.jpg"
"36","2436136.24387","11.0822","9640","GS01136_pre.jpg"
"37","2425532.3108","10.9841","17665","S04023_pre.jpg"
"38","2423612.5337","11.0491","992","LA01171_pre.jpg"
"39","2423612.5337","11.0933","992","LA01171_pre.jpg"
"40","2425097.50751","10.9912","1814","LA02048_pre.jpg"
"41","2425524.83751","11.0221","2180","LA02426_pre.jpg"
"42","2425524.83751","10.9884","2180","LA02426_pre.jpg"
"43","2425530.33946","10.9406","2184","LA02430_pre.jpg"
"44","2425530.33946","10.7868","2184","LA02430_pre.jpg"
"45","2425530.30033","10.7784","2183","LA02429_pre.jpg"
"46","2425530.30033","10.7704","2183","LA02429_pre.jpg"
"47","2425853.38659","10.8496","2429","LA02687_pre.jpg"
"48","2425853.38659","10.9019","2429","LA02687_pre.jpg"
"49","2425892.34797","11.0632","2499","LA02757_pre.jpg"
"50","2425892.34797","11.0426","2499","LA02757_pre.jpg"
"51","2425937.28916","11.004","2569","LA02826_pre.jpg"
"52","2425937.28916","11.03","2569","LA02826_pre.jpg"
"53","2438673.30625","11.2953","11616","GS03326_pre.jpg"
"54","2438673.30625","11.2814","11616","GS03326_pre.jpg"
"55","2426178.50062","11.0331","2883","LA03143_pre.jpg"
"56","2426178.50062","11.0211","2883","LA03143_pre.jpg"
"57","2426267.29569","11.1165","2947","LA03211_pre.jpg"
"58","2426267.29569","11.1734","2947","LA03211_pre.jpg"
"59","2438999.4972","11.1088","11827","GS03541_pre.jpg"
"60","2438999.4972","11.0183","11827","GS03541_pre.jpg"
"61","2426578.4568","11.2754","3193","LA03441_pre.jpg"
"62","2426578.4568","11.2381","3193","LA03441_pre.jpg"
"63","2426595.36553","10.9987","3208","LA03456_pre.jpg"
"64","2426595.36553","11.0185","3208","LA03456_pre.jpg"
"65","2428072.31933","11.5334","4346","LA04640_pre.jpg"
"66","2428072.31933","11.5551","4346","LA04640_pre.jpg"
"67","2428074.42729","11.6611","4351","LA04645_pre.jpg"
"68","2428074.42729","11.7195","4351","LA04645_pre.jpg"
"69","2428081.46374","10.9784","4363","LA04657_pre.jpg"
"70","2428094.34168","11.0015","4367","LA04661_pre.jpg"
"71","2428094.34168","10.9425","4367","LA04661_pre.jpg"
"72","2428095.32821","11.4382","4368","LA04662_pre.jpg"
"73","2428096.27561","10.9849","4369","LA04663_pre.jpg"
"74","2428096.27561","10.9013","4369","LA04663_pre.jpg"
"75","2428095.32821","11.4432","4368","LA04662_pre.jpg"
"76","2428096.30678","11.0895","4370","LA04664_pre.jpg"
"77","2428096.30678","11.0904","4370","LA04664_pre.jpg"
"78","2428096.33293","10.9782","4371","LA04665_pre.jpg"
"79","2428096.33293","10.9935","4371","LA04665_pre.jpg"
"80","2428097.25661","11.0491","4372","LA04667_pre.jpg"
"81","2428097.25661","11.0393","4372","LA04667_pre.jpg"
"82","2428097.38313","11.5233","4373","LA04668_pre.jpg"
"83","2428097.38313","11.5537","4373","LA04668_pre.jpg"
"84","2428097.44256","11.1786","4374","LA04669_pre.jpg"
"85","2428097.44256","11.1486","4374","LA04669_pre.jpg"
"86","2428098.28954","11.0754","4377","LA04672_pre.jpg"
"87","2428098.28954","11.0686","4377","LA04672_pre.jpg"
"88","2428098.38339","11.2276","4378","LA04673_pre.jpg"
"89","2428098.45888","11.1789","4379","LA04674_pre.jpg"
"90","2428098.38339","11.1128","4378","LA04673_pre.jpg"
"91","2428098.45888","11.1559","4379","LA04674_pre.jpg"
"92","2428099.2695","10.9629","4383","LA04679_pre.jpg"
"93","2428099.2695","11.0558","4383","LA04679_pre.jpg"
"94","2428099.31521","11.0286","4384","LA04680_pre.jpg"
"95","2428099.31521","11.043","4384","LA04680_pre.jpg"
"96","2428099.34776","10.998","4385","LA04681_pre.jpg"
"97","2428099.34776","10.9986","4385","LA04681_pre.jpg"
"98","2428099.37686","11.0692","4386","LA04682_pre.jpg"
"99","2428099.37686","11.0153","4386","LA04682_pre.jpg"
"100","2428099.41079","11.0523","4387","LA04683_pre.jpg"
"101","2428099.41079","11.0571","4387","LA04683_pre.jpg"
"102","2428099.43988","11.3741","4388","LA04684_pre.jpg"
"103","2428099.43988","11.2891","4388","LA04684_pre.jpg"
"104","2428107.33423","10.9655","4393","LA04689_pre.jpg"
"105","2428107.33423","10.9644","4393","LA04689_pre.jpg"
"106","2428109.32807","10.9701","4394","LA04690_pre.jpg"
"107","2428109.32807","10.9808","4394","LA04690_pre.jpg"
"108","2428109.4098","11.0326","4395","LA04692_pre.jpg"
"109","2428109.4098","11.0417","4395","LA04692_pre.jpg"
"110","2428121.24197","10.9159","4396","LA04693_pre.jpg"
"111","2428121.24197","10.9302","4396","LA04693_pre.jpg"
"112","2428122.24311","11.0088","4397","LA04694_pre.jpg"
"113","2428122.24311","10.9658","4397","LA04694_pre.jpg"
"114","2428122.28669","11.0743","4398","LA04695_pre.jpg"
"115","2428122.28669","11.0811","4398","LA04695_pre.jpg"
"116","2428164.30672","11.071","4409","LA04706_pre.jpg"
"117","2428164.30672","11.0205","4409","LA04706_pre.jpg"
"118","2428247.65681","11.266","4424","LA04722_pre.jpg"
"119","2428247.65681","11.2623","4424","LA04722_pre.jpg"
"120","2428280.55511","10.7493","4439","LA04740_pre.jpg"
"121","2428280.55511","10.8426","4439","LA04740_pre.jpg"
"122","2428306.50282","10.9321","4446","LA04747_pre.jpg"
"123","2428306.50282","10.8867","4446","LA04747_pre.jpg"
"124","2428307.5174","11.3652","4450","LA04751_pre.jpg"
"125","2428307.5174","11.4002","4450","LA04751_pre.jpg"
"126","2428308.48767","10.9452","4455","LA04756_pre.jpg"
"127","2428308.48767","10.9186","4455","LA04756_pre.jpg"
"128","2428336.45138","10.9268","4459","LA04761_pre.jpg"
"129","2428332.46508","10.7914","4458","LA04760_pre.jpg"
"130","2428332.46508","10.795","4458","LA04760_pre.jpg"
"131","2428336.45138","10.8602","4459","LA04761_pre.jpg"
"132","2428337.45834","11.3007","4464","LA04766_pre.jpg"
"133","2428337.45834","11.3101","4464","LA04766_pre.jpg"
"134","2428338.44938","10.9532","4470","LA04772_pre.jpg"
"135","2428338.44938","10.9367","4470","LA04772_pre.jpg"
"136","2428339.49005","11.4252","4487","LA04780_pre.jpg"
"137","2428339.49005","11.3225","4487","LA04780_pre.jpg"
"138","2428362.44306","11.1243","4494","LA04788_pre.jpg"
"139","2428362.44306","11.1405","4494","LA04788_pre.jpg"
"140","2428367.4997","10.8985","4497","LA04793_pre.jpg"
"141","2428367.4997","10.7891","4497","LA04793_pre.jpg"
"142","2428377.51672","10.8742","4501","LA04797_pre.jpg"
"143","2428377.51672","10.8364","4501","LA04797_pre.jpg"
"144","2428419.36672","11.0321","4502","LA04798_pre.jpg"
"145","2428419.36672","11.0154","4502","LA04798_pre.jpg"
"146","2428420.32902","10.8494","4503","LA04799_pre.jpg"
"147","2428420.32902","10.8833","4503","LA04799_pre.jpg"
"148","2428420.36884","11.0006","4504","LA04800_pre.jpg"
"149","2428420.36884","10.9704","4504","LA04800_pre.jpg"
"150","2428421.32802","10.832","4505","LA04801_pre.jpg"
"151","2428421.32802","10.8227","4505","LA04801_pre.jpg"
"152","2428422.32737","11.5999","4509","LA04805_pre.jpg"
"153","2428422.32737","11.5105","4509","LA04805_pre.jpg"
"154","2428423.32844","11.0229","4517","LA04813_pre.jpg"
"155","2428423.32844","10.862","4517","LA04813_pre.jpg"
"156","2428424.32848","11.0312","4522","LA04818_pre.jpg"
"157","2428424.32848","10.9571","4522","LA04818_pre.jpg"
"158","2428425.34514","11.0882","4529","LA04825_pre.jpg"
"159","2428425.34514","11.088","4529","LA04825_pre.jpg"
"160","2428426.36371","10.8643","4531","LA04827_pre.jpg"
"161","2428426.36371","10.8688","4531","LA04827_pre.jpg"
"162","2428427.41829","10.9169","4536","LA04832_pre.jpg"
"163","2428427.41829","10.9381","4536","LA04832_pre.jpg"
"164","2428428.39755","10.9816","4539","LA04835_pre.jpg"
"165","2428428.39755","10.9866","4539","LA04835_pre.jpg"
"166","2441513.44722","11.3632","13172","GS05025_pre.jpg"
"167","2441513.46419","11.485","13173","GS05026_pre.jpg"
"168","2441513.44722","11.3872","13172","GS05025_pre.jpg"
"169","2441513.46419","11.4746","13173","GS05026_pre.jpg"
"170","2441513.52323","11.1445","13176","GS05030_pre.jpg"
"171","2441513.52323","11.1511","13176","GS05030_pre.jpg"
"172","2441518.49625","10.8202","13180","GS05034_pre.jpg"
"173","2441518.46785","11.1031","13179","GS05033_pre.jpg"
"174","2441518.46785","11.1106","13179","GS05033_pre.jpg"
"175","2441518.52378","10.8692","13181","GS05035_pre.jpg"
"176","2441518.49625","10.822","13180","GS05034_pre.jpg"
"177","2441518.52378","10.8968","13181","GS05035_pre.jpg"
"178","2441536.46164","11.3607","13196","GS05050_pre.jpg"
"179","2441536.46164","11.3597","13196","GS05050_pre.jpg"
"180","2441565.4434","10.7878","13240","GS05098_pre.jpg"
"181","2441565.41085","11.0329","13239","GS05097_pre.jpg"
"182","2441565.4434","10.7392","13240","GS05098_pre.jpg"
"183","2441565.41085","11.0201","13239","GS05097_pre.jpg"
"184","2441565.47664","10.9938","13241","GS05099_pre.jpg"
"185","2441565.47664","11.0326","13241","GS05099_pre.jpg"
"186","2428449.36134","10.9039","4556","LA04854_pre.jpg"
"187","2428450.38734","10.9922","4560","LA04858_pre.jpg"
"188","2428452.44907","10.8412","4562","LA04860_pre.jpg"
"189","2428449.36134","10.9403","4556","LA04854_pre.jpg"
"190","2428450.38734","11.0048","4560","LA04858_pre.jpg"
"191","2428452.44907","10.869","4562","LA04860_pre.jpg"
"192","2441592.31531","10.8428","13274","GS05134_pre.jpg"
"193","2441592.31531","10.8505","13274","GS05134_pre.jpg"
"194","2441599.27681","10.9526","13304","GS05169_pre.jpg"
"195","2441599.27681","10.9452","13304","GS05169_pre.jpg"
"196","2428480.29608","10.9335","4576","LA04874_pre.jpg"
"197","2428480.29608","10.9605","4576","LA04874_pre.jpg"
"198","2428480.27738","10.9341","4575","LA04873_pre.jpg"
"199","2428480.27738","10.9621","4575","LA04873_pre.jpg"
"200","2428484.22524","11.3244","4578","LA04876_pre.jpg"
"201","2428484.22524","11.3327","4578","LA04876_pre.jpg"
"202","2428484.24741","11.5612","4579","LA04877_pre.jpg"
"203","2428484.24741","11.5807","4579","LA04877_pre.jpg"
"204","2428484.26473","11.3545","4580","LA04878_pre.jpg"
"205","2428484.26473","11.3232","4580","LA04878_pre.jpg"
"206","2428506.30491","10.983","4582","LA04882_pre.jpg"
"207","2428506.30491","10.9643","4582","LA04882_pre.jpg"
"208","2428512.31293","11.0385","4583","LA04883_pre.jpg"
"209","2428512.31293","11.0039","4583","LA04883_pre.jpg"
"210","2428542.2227","10.9255","4590","LA04890_pre.jpg"
"211","2428542.2227","10.896","4590","LA04890_pre.jpg"
"212","2428545.23876","10.9796","4593","LA04894_pre.jpg"
"213","2428545.23876","10.959","4593","LA04894_pre.jpg"
"214","2441921.47418","11.0044","13483","GS05350_pre.jpg"
"215","2441921.49634","11.0204","13484","GS05351_pre.jpg"
"216","2441921.47418","10.9703","13483","GS05350_pre.jpg"
"217","2441921.49634","11.027","13484","GS05351_pre.jpg"
"218","2441922.47837","10.7282","13490","GS05358_pre.jpg"
"219","2441922.47837","10.7518","13490","GS05358_pre.jpg"
"220","2441922.52997","10.8912","13492","GS05360_pre.jpg"
"221","2441922.52997","10.8872","13492","GS05360_pre.jpg"
"222","2428635.61268","11.0235","4632","LA04934_pre.jpg"
"223","2428635.61268","10.992","4632","LA04934_pre.jpg"
"224","2428656.52851","10.9507","4662","LA04964_pre.jpg"
"225","2428656.52851","10.9314","4662","LA04964_pre.jpg"
"226","2428694.48328","10.9598","4701","LA05003_pre.jpg"
"227","2428729.52033","11.0842","4712","LA05017_pre.jpg"
"228","2428729.52033","11.0711","4712","LA05017_pre.jpg"
"229","2428694.48328","11.0063","4701","LA05003_pre.jpg"
"230","2428774.39054","11.5966","4721","LA05027_pre.jpg"
"231","2428774.39054","11.6012","4721","LA05027_pre.jpg"
"232","2428775.35745","11.0252","4725","LA05031_pre.jpg"
"233","2428775.35745","10.9368","4725","LA05031_pre.jpg"
"234","2428775.43508","11.1019","4731","LA05037_pre.jpg"
"235","2428775.43508","11.0814","4731","LA05037_pre.jpg"
"236","2428776.3785","11.0896","4735","LA05042_pre.jpg"
"237","2428776.3785","11.0863","4735","LA05042_pre.jpg"
"238","2428777.35117","11.0223","4738","LA05045_pre.jpg"
"239","2428777.35117","10.9866","4738","LA05045_pre.jpg"
"240","2428777.44814","11.0283","4743","LA05050_pre.jpg"
"241","2428777.44814","11.0941","4743","LA05050_pre.jpg"
"242","2428777.60741","11.0987","4748","LA05055_pre.jpg"
"243","2428777.53228","11.0949","4746","LA05053_pre.jpg"
"244","2428777.53228","11.1591","4746","LA05053_pre.jpg"
"245","2428777.60741","11.0705","4748","LA05055_pre.jpg"
"246","2428781.62696","10.9425","4760","LA05068_pre.jpg"
"247","2428781.62696","11.0036","4760","LA05068_pre.jpg"
"248","2428781.42994","11.1791","4757","LA05065_pre.jpg"
"249","2428781.42994","11.1539","4757","LA05065_pre.jpg"
"250","2428782.40747","11.0202","4761","LA05069_pre.jpg"
"251","2428782.40747","10.9961","4761","LA05069_pre.jpg"
"252","2428782.53836","11.1733","4766","LA05074_pre.jpg"
"253","2428782.53836","11.1359","4766","LA05074_pre.jpg"
"254","2428783.40163","11.4111","4773","LA05081_pre.jpg"
"255","2428783.40163","11.3701","4773","LA05081_pre.jpg"
"256","2428784.46711","11.1321","4776","LA05084_pre.jpg"
"257","2428784.46711","11.1084","4776","LA05084_pre.jpg"
"258","2428784.56961","11.0744","4781","LA05089_pre.jpg"
"259","2428784.56961","11.0447","4781","LA05089_pre.jpg"
"260","2428803.28849","11.1263","4785","LA05093_pre.jpg"
"261","2428803.28849","11.1003","4785","LA05093_pre.jpg"
"262","2428803.37714","11.0716","4789","LA05097_pre.jpg"
"263","2428803.37714","11.1119","4789","LA05097_pre.jpg"
"264","2428804.32178","11.3743","4792","LA05100_pre.jpg"
"265","2428804.32178","11.3899","4792","LA05100_pre.jpg"
"266","2428806.3267","11.185","4798","LA05106_pre.jpg"
"267","2428806.46384","10.6272","4803","LA05111_pre.jpg"
"268","2428806.3267","11.1475","4798","LA05106_pre.jpg"
"269","2428806.46384","10.655","4803","LA05111_pre.jpg"
"270","2428807.37418","10.9185","4806","LA05115_pre.jpg"
"271","2428807.37418","10.9194","4806","LA05115_pre.jpg"
"272","2428813.31451","11.3311","4810","LA05119_pre.jpg"
"273","2428813.31451","11.3432","4810","LA05119_pre.jpg"
"274","2428813.36784","11.5659","4813","LA05122_pre.jpg"
"275","2428813.36784","11.5443","4813","LA05122_pre.jpg"
"276","2428814.39155","11.0905","4818","LA05127_pre.jpg"
"277","2428814.39155","11.0654","4818","LA05127_pre.jpg"
"278","2428817.39571","11.1196","4822","LA05131_pre.jpg"
"279","2428817.39571","11.1103","4822","LA05131_pre.jpg"
"280","2428834.44417","11.1229","4832","LA05143_pre.jpg"
"281","2428834.44417","11.1652","4832","LA05143_pre.jpg"
"282","2428834.28608","11.1652","4830","LA05139_pre.jpg"
"283","2428834.28608","11.1854","4830","LA05139_pre.jpg"
"284","2428835.2863","11.1064","4836","LA05147_pre.jpg"
"285","2428835.2863","11.0954","4836","LA05147_pre.jpg"
"286","2428840.41116","11.0441","4847","LA05159_pre.jpg"
"287","2428840.41116","11.0658","4847","LA05159_pre.jpg"
"288","2428847.32694","11.0957","4856","LA05169_pre.jpg"
"289","2428847.32694","11.0492","4856","LA05169_pre.jpg"
"290","2428859.2173","11.0907","4857","LA05170_pre.jpg"
"291","2428859.2173","11.0686","4857","LA05170_pre.jpg"
"292","2428860.26178","11.0913","4866","LA05179_pre.jpg"
"293","2428860.26178","11.0593","4866","LA05179_pre.jpg"
"294","2428860.22374","11.0603","4864","LA05177_pre.jpg"
"295","2428860.22374","11.0517","4864","LA05177_pre.jpg"
"296","2428865.23139","11.0308","4872","LA05185_pre.jpg"
"297","2428865.29742","10.9997","4873","LA05187_pre.jpg"
"298","2428865.23139","11.0884","4872","LA05185_pre.jpg"
"299","2428860.33635","11.1451","4871","LA05184_pre.jpg"
"300","2428865.29742","10.9747","4873","LA05187_pre.jpg"
"301","2428860.33635","11.1774","4871","LA05184_pre.jpg"
"302","2428866.26814","11.3565","4881","LA05196_pre.jpg"
"303","2428866.26814","11.3664","4881","LA05196_pre.jpg"
"304","2428876.34715","11.1315","4884","LA05200_pre.jpg"
"305","2428876.34715","11.1327","4884","LA05200_pre.jpg"
"306","2429017.53351","10.858","5041","LA05356_pre.jpg"
"307","2429017.53351","10.8396","5041","LA05356_pre.jpg"
"308","2429073.46406","10.9657","5060","LA05376_pre.jpg"
"309","2429073.46406","10.88","5060","LA05376_pre.jpg"
"310","2429135.44297","10.9548","5063","LA05380_pre.jpg"
"311","2429041.4621","10.8969","5056","LA05372_pre.jpg"
"312","2429041.4621","10.9088","5056","LA05372_pre.jpg"
"313","2429135.44297","10.9678","5063","LA05380_pre.jpg"
"314","2429142.40378","11.1352","5064","LA05381_pre.jpg"
"315","2429142.40378","11.134","5064","LA05381_pre.jpg"
"316","2429135.36922","11.0286","5062","LA05378_pre.jpg"
"317","2429135.36922","11.0055","5062","LA05378_pre.jpg"
"318","2429143.3692","11.0583","5065","LA05382_pre.jpg"
"319","2429143.3692","11.0888","5065","LA05382_pre.jpg"
"320","2429143.52173","10.9955","5068","LA05385_pre.jpg"
"321","2429143.52173","10.9701","5068","LA05385_pre.jpg"
"322","2429143.60881","11.0964","5071","LA05388_pre.jpg"
"323","2429143.60881","11.1058","5071","LA05388_pre.jpg"
"324","2429160.36398","11.0577","5074","LA05391_pre.jpg"
"325","2429160.36398","11.0345","5074","LA05391_pre.jpg"
"326","2429166.37149","10.9976","5088","LA05405_pre.jpg"
"327","2429166.37149","10.9706","5088","LA05405_pre.jpg"
"328","2429168.4492","11.081","5093","LA05411_pre.jpg"
"329","2429168.4492","11.0532","5093","LA05411_pre.jpg"
"330","2429170.35884","11.0312","5101","LA05419_pre.jpg"
"331","2429170.35884","11.0272","5101","LA05419_pre.jpg"
"332","2429170.43895","11.1678","5102","LA05420_pre.jpg"
"333","2429170.43895","11.1867","5102","LA05420_pre.jpg"
"334","2429186.2838","11.6477","5103","LA05421_pre.jpg"
"335","2429186.2838","11.6529","5103","LA05421_pre.jpg"
"336","2429187.29198","11.0261","5105","LA05423_pre.jpg"
"337","2429187.29198","11.0758","5105","LA05423_pre.jpg"
"338","2429189.28098","10.9923","5106","LA05424_pre.jpg"
"339","2429189.28098","11.0408","5106","LA05424_pre.jpg"
"340","2429192.27106","10.9028","5108","LA05426_pre.jpg"
"341","2429192.27106","10.9177","5108","LA05426_pre.jpg"
"342","2429192.39469","10.9052","5109","LA05427_pre.jpg"
"343","2429192.39469","10.9354","5109","LA05427_pre.jpg"
"344","2429193.2479","11.715","5111","LA05429_pre.jpg"
"345","2429193.35698","10.9793","5112","LA05430_pre.jpg"
"346","2429193.35698","11.025","5112","LA05430_pre.jpg"
"347","2429193.2479","11.7352","5111","LA05429_pre.jpg"
"348","2429194.26542","11.0183","5116","LA05434_pre.jpg"
"349","2429194.26542","11.008","5116","LA05434_pre.jpg"
"350","2429194.41486","10.9635","5117","LA05435_pre.jpg"
"351","2429194.41486","10.9712","5117","LA05435_pre.jpg"
"352","2429195.27083","11.0568","5121","LA05440_pre.jpg"
"353","2429195.27083","11.0679","5121","LA05440_pre.jpg"
"354","2429195.34979","11.4495","5122","LA05441_pre.jpg"
"355","2429195.34979","11.4344","5122","LA05441_pre.jpg"
"356","2429195.42528","11.1289","5123","LA05442_pre.jpg"
"357","2429195.42528","11.161","5123","LA05442_pre.jpg"
"358","2429223.21723","11.137","5130","LA05449_pre.jpg"
"359","2429222.35778","11.1736","5129","LA05448_pre.jpg"
"360","2429222.35778","11.2107","5129","LA05448_pre.jpg"
"361","2429223.21723","11.1093","5130","LA05449_pre.jpg"
"362","2429223.31385","11.0887","5131","LA05450_pre.jpg"
"363","2429223.31385","11.071","5131","LA05450_pre.jpg"
"364","2429216.2495","11.3691","5128","LA05447_pre.jpg"
"365","2429216.2495","11.3339","5128","LA05447_pre.jpg"
"366","2429243.26236","11.0638","5136","LA05456_pre.jpg"
"367","2429243.26236","11.0387","5136","LA05456_pre.jpg"
"368","2429249.25047","10.9468","5140","LA05460_pre.jpg"
"369","2429249.25047","10.9356","5140","LA05460_pre.jpg"
"370","2429250.25813","11.1783","5151","LA05471_pre.jpg"
"371","2429250.25813","11.2065","5151","LA05471_pre.jpg"
"372","2429251.29973","10.9837","5158","LA05478_pre.jpg"
"373","2429251.29973","10.9445","5158","LA05478_pre.jpg"
"374","2429372.53204","10.9488","5288","LA05607_pre.jpg"
"375","2429372.53204","10.963","5288","LA05607_pre.jpg"
"376","2429514.39329","11.1049","5336","LA05657_pre.jpg"
"377","2429514.39329","11.1106","5336","LA05657_pre.jpg"
"378","2429515.40719","11.3886","5340","LA05662_pre.jpg"
"379","2429515.40719","11.3916","5340","LA05662_pre.jpg"
"380","2429598.26366","11.1684","5369","LA05692_pre.jpg"
"381","2429598.26366","11.1877","5369","LA05692_pre.jpg"
"382","2429903.31734","11.1047","5543","LA05868_pre.jpg"
"383","2429903.31734","11.1198","5543","LA05868_pre.jpg"
"384","2429904.30179","11.4293","5545","LA05870_pre.jpg"
"385","2429904.30179","11.4147","5545","LA05870_pre.jpg"
"386","2444810.53914","11.005","24818","HS00209_pre.jpg"
"387","2444812.44653","11.0145","24830","HS00221_pre.jpg"
"388","2444812.44653","11.0503","24830","HS00221_pre.jpg"
"389","2444812.47778","10.8799","24831","HS00222_pre.jpg"
"390","2444812.47778","10.9351","24831","HS00222_pre.jpg"
"391","2444824.475","10.935","24866","HS00283_pre.jpg"
"392","2444824.475","10.8298","24866","HS00283_pre.jpg"
"393","2430259.35781","10.9874","5629","LA05958_pre.jpg"
"394","2430259.35781","11.0131","5629","LA05958_pre.jpg"
"395","2430260.3949","11.0573","5630","LA05959_pre.jpg"
"396","2430260.3949","11.0999","5630","LA05959_pre.jpg"
"397","2430261.36517","11.0394","5633","LA05962_pre.jpg"
"398","2430261.36517","11.0534","5633","LA05962_pre.jpg"
"399","2430290.40164","11.3383","5637","LA05966_pre.jpg"
"400","2430290.40164","11.2928","5637","LA05966_pre.jpg"
"401","2430313.26196","11.2752","5647","LA05976_pre.jpg"
"402","2430313.26196","11.3181","5647","LA05976_pre.jpg"
"403","2430590.45079","11.3058","5716","LA06066_pre.jpg"
"404","2430590.45079","11.2836","5716","LA06066_pre.jpg"
"405","2430590.41703","11.1821","5715","LA06065_pre.jpg"
"406","2430590.41703","11.1897","5715","LA06065_pre.jpg"
"407","2431647.49715","11.1451","5883","LA06252_pre.jpg"
"408","2431647.49715","11.1892","5883","LA06252_pre.jpg"
"409","2431740.40458","11.0798","5919","LA06295_pre.jpg"
"410","2431740.40458","11.0174","5919","LA06295_pre.jpg"
"411","2431705.36163","10.7338","5903","LA06275_pre.jpg"
